"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"IDA total","IDA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","12556596715.7658","12706598510.4644","13998578970.1822","16307082651.9441","17037093293.5085","18086286068.3548","21387504363.1903","32169733326.131","41122606038.2512","46406215379.2335","49779145327.0889","55098838472.7427","64982313458.5438","82622406940.7352","88921391996.3646","75923791404.355","63892408946.2264","59954007051.1077","61700459774.8678","63270586214.2842","70510721513.75","71434123399.5441","74293022334.5775","79467290388.2365","81679738904.5522","82462381118.0346","79522582750.9951","76861329123.8529","95815197335.594","107922064583.454","113255230201.419","109134614633.382","104441136385.432","111807182978.609","122297542623.188","127486636044.757","153651424416.521","169574526689.885","209446386520.656","255786702530.356","321061788030.767","384410994947.547","352806295926.73","407097244878.427","502019875660.453","518999647739.447","556794808691.603","568047718758.871","525039633101.197","505318127656.461","",
"IDA blend","IDB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","4697235432.02676","4517150225.02136","4952697868.38009","6252154799.06359","6242027457.88849","6960717906.58542","7788386434.76158","12174252985.1218","17760543268.698","20911511013.1871","21338311523.2748","24196747291.0989","27475314741.3071","36688225515.827","43957576750.6106","36122979411.5454","27076522697.2147","24789978312.4093","25435878880.9854","26641574966.0099","28335327933.8149","29478357686.1366","31679633797.0553","32983919077.7854","33422797844.4535","34316246001.1312","30421043623.4714","28772440962.1375","38083809120.3971","43915576445.425","48046360980.4633","42141194210.2581","36204797269.0957","38463866929.4077","46770618559.76","46977444595.0365","60036067602.0502","56233037855.1974","73214634949.0549","98061235971.2045","127350975103.576","150886031039.593","139126006387.818","160704696855.59","209107991053.022","189928348535.278","199583197232.158","204575790984.945","172014658842.142","","",
"Indonesia","IDN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","955991035.87029","1102291012.28399","1236196319.0184","1449315068.49315","1553301761.83894","2078072289.15663","3170120481.92771","5526987951.80723","6693975903.61446","7764096385.54217","9198072289.15663","10727293588.8438","12125156533.2431","16076492698.4434","21847220125.757","23709141551.7909","23354265855.6749","18156228496.6387","17862288880.5523","16401727045.0983","17006296447.4817","18491665719.2343","21807734609.111","27645659823.9304","31469555327.8208","34649936943.3278","37555937063.1049","44869883142.4274","55882279823.789","60116979037.698","60700151259.0363","41249712041.6119","38402067922.3448","50264686469.7912","49355195402.1429","51638437160.6839","54323622341.4892","70744690513.6428","85533800863.5511","93411753739.2281","109755093425.227","146706628549.322","115216544854.096","169158028224.496","212996886068.274","229362101573.161","225519356299.674","217485215697.145","178471802188.377","170658407562.692","",
"IDA only","IDX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","44473855404.2845","42967508739.9501","38328774079.9473","36125107290.9741","34617689099.4538","35714471997.2134","35975930605.7748","41652364632.3296","41309209450.9595","41786558936.2997","45711289091.2152","47562856983.7416","47344570845.4596","48781338682.0496","47871439596.5951","57201009062.6039","63258376731.0849","64133983084.5957","66553885382.0325","68407214549.6739","73568466934.8308","75014650501.9265","80262214519.5716","92913430479.8241","113752761228.255","136477908791.807","157346094207.907","192994709635.08","232902205974.165","212998338161.718","245576647681.941","291601848144.856","329538461502.625","358002566978.774","364222720145.636","354637462398.181","344724270530.032","",
"Isle of Man","IMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","2524559167.55917","2331812742.81274","2537129591.12959","2853485142.48514","3203361809.36181","3096448215.0357","3052813014.28571","2974331120","2617837053.33333","2350466493.33333","2415646386.66667","2689325602.02107","2644280573.30608","4029684051.88859","5977952291.99057","6530031016.7102","6266084680.53209","7593218814.59854","9024354390.58273","12468788519.6375","17185368006.2842","16545589065.3347","16305101700.1963","17099802145.0529","16352793173.9408","17734900125.8437","17445341352.2074","19431448918.5334","22059460063.4122","24076696406.28","27068347588.935","22887476748.2646","27574767576.7569","27354991286.2713","33271248862.1778","43216689533.2644","45250757675.8834","49490977676.5891","53306090615.8023","61170611046.2406","64971207882.1508","65065216523.8103","78314209114.1406","94848356579.0762","138982825408.731","183304593129.992","229414934874.419","302092513403.89","350102867820.74","346362190758.731","448917472233.562","566667153574.074","571306638044.004","527555481498.928","529240169991.626","465096558184.47","467122096232.407","",
"Not classified","INX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","684067693.263782","786154041.54652","832689301.978842","938557266.442346","1073800534.66733","1223003604.79925","1268929036.40093","1294851820.62783","1404318219.68655","1660572265.9948","1817050841.05084","2033167880.41395","2318301140.83399","3083459386.45572","4151308967.04106","4251090069.68641","4710653693.74469","6049698722.35197","8058103141.045","11135980980.0129","12600905162.6477","11905907466.092","10937756874.5808","10545460017.6177","11057699846.3377","11426997001.749","13790559559.1352","16385098431.6479","18745180323.9352","21007093202.3663","24812176110.4598","25321116744.8346","28596732681.2274","27904819513.897","33418613898.7044","43269876641.4141","48476636214.7177","53976717048.7106","66249969720.7581","72574459940.3367","80531910816.2889","86982577897.0917","93775299077.7339","107934139277.652","128266377576.36","145392987315.011","164678471584.494","195720899124.008","207682600996.045","188488938177.271","191941883351.537","201767780344.675","202380691315.033","208873599089.842","245689218681.062","266042877190.895","303525546979.705","",
"Iran, Islamic Rep.","IRN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","730164938.613861","702251188.118812","642016253.465347","614102504.290429","878548558.415842","1021055598.67987","1195883823.10231","1485305337.29373","1768850273.26733","2050926064.68647","2327125276.56766","2928005478.54785","3689022455.44554","5594486010.85915","11105780993.7153","18318369217.7919","19212061650.2446","23448812228.8499","17330359279.177","14516475276.3391","27125991304.2263","28082907606.1829","26415543502.8182","37834565739.2122","26971526132.1843","25746070825.1171","21773514753.7557","11695655290.8702","17595820159.0156","21819187475.6637","29707835777.5828","","","13150789256.8168","9571397629.15167","12985745383.9766","18092098185.0846","17511229163.5186","18245137476.6064","17752833899.8082","21688407084.2785","26939208540.9864","30560192008.0422","40000915038.9334","49500478448.4699","54596877011.5624","62043181819.3961","73628015382.7459","87923600000","86903100000","94350200000","102452976010.883","139198634094.617","109606636051.381","93253715077.8981","74373116396.2137","87190863041.1928","",
"Iraq","IRQ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","662559507.140857","888826025.459689","883748873.535596","1263453284.91251","3636302065.6959","5729766339.31595","6376227565.18795","8100575685.74331","7520487639.68845","11784964442.9394","16856078564.172","23935997290.8906","28299497487.4372","13368607269.2184","13883563846.8961","14396912190.4149","12459311675.78","14790607912.5121","14258282405.9183","15012222579.6076","13361852685.751","","","","","","","","","","","","","","23428329927.5497","30669639945.6522","25156254389.0907","25046687813.933","40441240439.7916","43868500000","47207400000","51552600000","63438829971.7356","84500000000","86700000000","73515935851.3974","69900000000","",
"Iceland","ISL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","113169796.01481","97194659.5215891","118479439.876623","144033830.14641","167265094.873701","183067122.516085","212955624.341208","222789215.648178","186869527.493348","170691400.931044","224781818.181818","290031818.181818","304840924.541128","428218906.024631","614513356.678339","577928301.886793","562575122.138662","734088500.025142","831459628.932905","1035368689.73341","1183645760.38019","1243555770.8812","1167169024.00518","1023944800.90811","1075241985.00017","1179757794.33695","1367045795.80675","1923472050.71722","1967213572.32529","1750390175.27497","2063905078.25502","2218146409.18159","2122465614.4052","1816901958.78302","1930186714.01856","2243328734.5981","2619633366.91729","2654987074.12667","3241495357.13229","3321200022.67219","3521420575.96418","3112129790.62783","3161429473.81513","4066224302.23311","5216257762.66995","7093774858.41125","8231504702.19436","9057419405.19866","7661399533.13268","5243419520.14908","5761760178.91201","7133283167.15567","7251645263.54975","7345477609.43609","8075091022.93203","7748173190.54694","8529267412.77712","",
"Israel","ISR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","289000000","352000000","420000000","479000000","557666666.666667","1169333333.33333","1181000000","1508333333.33333","2209666666.66667","2712000000","2800000000","2579000000","3042750000","5058250000","6821750000","7091666666.66667","6588250000","7348300000","8833294117.64706","10380040000","11434313725.4902","12228587719.2982","11725921810.6996","12014055160.1423","12012266030.0136","11785021630.3334","12704801787.8747","16608324846.3565","17261252110.8262","17498202515.1325","20434455212.7765","22533431573.8669","24173549021.9999","27077950355.1111","30558434758.0618","35384053398.8643","37633549519.0651","37370847103.8441","36161679955.7906","41205884484.3829","47198145831.8005","44054973012.8159","43361897927.308","44930721767.1988","52894466755.9125","58275508612.4295","62598411059.7424","74060027750.0548","84522017837.2352","63678508760.7761","76856913613.2656","92886727592.8565","92760494826.1106","91999157638.1965","95006632773.4146","84520097741.0723","89536301619.5386","",
"Italy","ITA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","5194804038.02597","5768145481.00503","6653172243.85064","8277784614.93831","8031770137.38168","8243744132.68937","9580519684.00021","10951837747.4583","11672839921.9542","14122467448.7355","16931047087.9802","18466165418.2272","22522277888.4462","31507896047.8246","44447880023.8166","42494416963.2266","47508237962.3168","52611417379.8552","61700299566.507","83928144255.4183","108718964051.549","101688355816.726","95631514960.6299","87948525242.2234","93816819484.2407","97309709157.2863","111775474087.544","141591823722.737","156281640136.864","172087954699.407","213294470749.838","209833084126.736","230097363393.559","184824719822.813","204218747718.54","246749435397.599","251575103526.164","253775807185.084","267030333444.853","268124973364.586","283347521651.004","284494407158.837","300495294560.512","359573814898.42","422257635957.288","458758985200.846","525760381382.512","612150287434.985","663510180166.984","505482634065.018","577110275158.646","650487916300.45","572068431748.317","566795984552.661","569203402621.559","494893212382.365","491307236044.028","",
